50.1,-5.28
50.26,-5.12
50.42,-4.96
50.42,-4.8
50.42,-4.64
50.42,-4.48
50.42,-4.16
50.42,-4.0
50.42,-3.84
50.42,-3.68
50.58,-4.64
50.58,-4.48
50.58,-4.32
50.58,-4.16
50.58,-4.0
50.58,-3.84
50.58,-3.68
50.74,-4.48
50.74,-4.32
50.74,-4.16
50.74,-4.0
50.74,-3.84
50.74,-3.68
50.74,-3.52
50.74,-3.36
50.74,-2.72
50.74,-2.56
50.74,-2.4
50.74,-2.24
50.9,-4.48
50.9,-4.32
50.9,-4.16
50.9,-4.0
50.9,-3.84
50.9,-3.68
50.9,-3.52
50.9,-3.36
50.9,-3.2
50.9,-3.04
50.9,-2.88
50.9,-2.72
50.9,-2.56
50.9,-2.4
50.9,-2.24
50.9,-2.08
50.9,-1.92
50.9,-1.76
50.9,-1.6
50.9,-1.28
50.9,-1.12
50.9,-0.96
50.9,-0.8
50.9,-0.64
50.9,-0.48
50.9,-0.32
50.9,-0.16
50.9,0.0
50.9,0.16
50.9,0.32
50.9,0.48
51.06,-4.16
51.06,-4.0
51.06,-3.84
51.06,-3.68
51.06,-3.52
51.06,-3.36
51.06,-3.2
51.06,-3.04
51.06,-2.88
51.06,-2.72
51.06,-2.56
51.06,-2.4
51.06,-2.24
51.06,-2.08
51.06,-1.92
51.06,-1.76
51.06,-1.6
51.06,-1.44
51.06,-1.28
51.06,-1.12
51.06,-0.96
51.06,-0.8
51.06,-0.64
51.06,-0.48
51.06,-0.32
51.06,-0.16
51.06,0.0
51.06,0.16
51.06,0.32
51.06,0.48
51.06,0.64
51.06,0.8
51.22,-2.88
51.22,-2.72
51.22,-2.56
51.22,-2.4
51.22,-2.24
51.22,-2.08
51.22,-1.92
51.22,-1.76
51.22,-1.6
51.22,-1.44
51.22,-1.28
51.22,-1.12
51.22,-0.96
51.22,-0.8
51.22,-0.64
51.22,-0.48
51.22,-0.32
51.22,-0.16
51.22,0.0
51.22,0.16
51.22,0.32
51.22,0.48
51.22,0.64
51.22,0.8
51.22,0.96
51.22,1.12
51.38,-2.72
51.38,-2.56
51.38,-2.4
51.38,-2.24
51.38,-2.08
51.38,-1.92
51.38,-1.76
51.38,-1.6
51.38,-1.44
51.38,-1.28
51.38,-1.12
51.38,-0.96
51.38,-0.8
51.38,-0.64
51.38,-0.48
51.38,-0.32
51.38,-0.16
51.38,0.0
51.38,0.16
51.54,-3.68
51.54,-3.52
51.54,-3.36
51.54,-2.56
51.54,-2.4
51.54,-2.24
51.54,-2.08
51.54,-1.92
51.54,-1.76
51.54,-1.6
51.54,-1.44
51.54,-1.28
51.54,-1.12
51.54,-0.96
51.54,-0.8
51.54,-0.64
51.54,-0.48
51.54,-0.32
51.54,-0.16
51.54,0.0
51.54,0.16
51.54,0.32
51.7,-4.0
51.7,-3.84
51.7,-3.68
51.7,-3.52
51.7,-3.36
51.7,-3.2
51.7,-3.04
51.7,-2.88
51.7,-2.4
51.7,-2.24
51.7,-2.08
51.7,-1.92
51.7,-1.76
51.7,-1.6
51.7,-1.44
51.7,-1.28
51.7,-1.12
51.7,-0.96
51.7,-0.8
51.7,-0.64
51.7,-0.48
51.7,-0.32
51.7,-0.16
51.7,0.0
51.7,0.16
51.7,0.32
51.7,0.48
51.86,-4.96
51.86,-4.8
51.86,-4.64
51.86,-4.48
51.86,-4.32
51.86,-4.16
51.86,-4.0
51.86,-3.84
51.86,-3.68
51.86,-3.52
51.86,-3.36
51.86,-3.2
51.86,-3.04
51.86,-2.88
51.86,-2.72
51.86,-2.56
51.86,-2.4
51.86,-2.24
51.86,-2.08
51.86,-1.92
51.86,-1.76
51.86,-1.6
51.86,-1.44
51.86,-1.28
51.86,-1.12
51.86,-0.96
51.86,-0.8
51.86,-0.64
51.86,-0.48
51.86,-0.32
51.86,-0.16
51.86,0.0
51.86,0.16
51.86,0.32
51.86,0.48
51.86,0.64
51.86,0.8
52.02,-4.64
52.02,-4.48
52.02,-4.32
52.02,-4.16
52.02,-4.0
