50.06,-5.16
50.22,-5.0
50.38,-4.84
50.38,-4.68
50.38,-4.52
50.38,-4.36
50.38,-4.04
50.38,-3.88
50.38,-3.72
50.38,-3.56
50.54,-4.52
50.54,-4.36
50.54,-4.2
50.54,-4.04
50.54,-3.88
50.54,-3.72
50.54,-3.56
50.7,-4.36
50.7,-4.2
50.7,-4.04
50.7,-3.88
50.7,-3.72
50.7,-3.56
50.7,-3.4
50.7,-3.24
50.7,-2.6
50.7,-2.44
50.7,-2.28
50.7,-2.12
50.86,-4.36
50.86,-4.2
50.86,-4.04
50.86,-3.88
50.86,-3.72
50.86,-3.56
50.86,-3.4
50.86,-3.24
50.86,-3.08
50.86,-2.92
50.86,-2.76
50.86,-2.6
50.86,-2.44
50.86,-2.28
50.86,-2.12
50.86,-1.96
50.86,-1.8
50.86,-1.64
50.86,-1.48
50.86,-1.16
50.86,-1.0
50.86,-0.84
50.86,-0.68
50.86,-0.52
50.86,-0.36
50.86,-0.2
50.86,-0.04
50.86,0.12
50.86,0.28
50.86,0.44
50.86,0.6
51.02,-4.04
51.02,-3.88
51.02,-3.72
51.02,-3.56
51.02,-3.4
51.02,-3.24
51.02,-3.08
51.02,-2.92
51.02,-2.76
51.02,-2.6
51.02,-2.44
51.02,-2.28
51.02,-2.12
51.02,-1.96
51.02,-1.8
51.02,-1.64
51.02,-1.48
51.02,-1.32
51.02,-1.16
51.02,-1.0
51.02,-0.84
51.02,-0.68
51.02,-0.52
51.02,-0.36
51.02,-0.2
51.02,-0.04
51.02,0.12
51.02,0.28
51.02,0.44
51.02,0.6
51.02,0.76
51.02,0.92
51.18,-2.76
51.18,-2.6
51.18,-2.44
51.18,-2.28
51.18,-2.12
51.18,-1.96
51.18,-1.8
51.18,-1.64
51.18,-1.48
51.18,-1.32
51.18,-1.16
51.18,-1.0
51.18,-0.84
51.18,-0.68
51.18,-0.52
51.18,-0.36
51.18,-0.2
51.18,-0.04
51.18,0.12
51.18,0.28
51.18,0.44
51.18,0.6
51.18,0.76
51.18,0.92
51.18,1.08
51.18,1.24
51.34,-2.6
51.34,-2.44
51.34,-2.28
51.34,-2.12
51.34,-1.96
51.34,-1.8
51.34,-1.64
51.34,-1.48
51.34,-1.32
51.34,-1.16
51.34,-1.0
51.34,-0.84
51.34,-0.68
51.34,-0.52
51.34,-0.36
51.34,-0.2
51.34,-0.04
51.34,0.12
51.34,0.28
51.5,-3.56
51.5,-3.4
51.5,-3.24
51.5,-2.44
51.5,-2.28
51.5,-2.12
51.5,-1.96
51.5,-1.8
51.5,-1.64
51.5,-1.48
51.5,-1.32
51.5,-1.16
51.5,-1.0
51.5,-0.84
51.5,-0.68
51.5,-0.52
51.5,-0.36
51.5,-0.2
51.5,-0.04
51.5,0.12
51.5,0.28
51.5,0.44
51.66,-3.88
51.66,-3.72
51.66,-3.56
51.66,-3.4
51.66,-3.24
51.66,-3.08
51.66,-2.92
51.66,-2.76
51.66,-2.28
51.66,-2.12
51.66,-1.96
51.66,-1.8
51.66,-1.64
51.66,-1.48
51.66,-1.32
51.66,-1.16
51.66,-1.0
51.66,-0.84
51.66,-0.68
51.66,-0.52
51.66,-0.36
51.66,-0.2
51.66,-0.04
51.66,0.12
51.66,0.28
51.66,0.44
